County  Code,County  Name,Constituency Code,Constituency Name,Ward Code,Ward Name,Candidate Surname,Candidate Other Names,Party Code,Political  Party Name,Abbreviation,Abbreviation Enhanced,Party Code Enhanced
1,Mombasa,1,Changamwe,2,Kipevu,Ali,Mariam Juma,46,United Party Of Independent Alliance,UPIA,UPIA,46
1,Mombasa,1,Changamwe,2,Kipevu,Amunga,Emmanuel Amateshe,15,United Democratic Alliance,UDA,UDA,15
1,Mombasa,1,Changamwe,2,Kipevu,Boniface,Faith  Mwende,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
1,Mombasa,1,Changamwe,2,Kipevu,Michael,Chege  Musalia,62,Amani National Congress,ANC,ANC,62
1,Mombasa,1,Changamwe,2,Kipevu,Mwangangi,James  Mutua,Ind,Independent,IND,IND_CAW2_01,IND_CAW2_01
1,Mombasa,1,Changamwe,2,Kipevu,Mwangi,James  Karanja,91,Pamoja African Alliance,PAA,PAA,91
1,Mombasa,1,Changamwe,2,Kipevu,Ng'Ang'A,Onesmus Mulatya,27,Jubilee Party,JP,JP,27
1,Mombasa,1,Changamwe,2,Kipevu,Nyache,Leila  Mughazo,21,Orange Democratic Movement,ODM,ODM,21
1,Mombasa,1,Changamwe,2,Kipevu,Owuor,Fredrick Otieno,Ind,Independent,IND,IND_CAW2_02,IND_CAW2_02
1,Mombasa,1,Changamwe,2,Kipevu,Ramadhan,Abdallah Juma,Ind,Independent,IND,IND_CAW2_03,IND_CAW2_03
1,Mombasa,1,Changamwe,3,Airport,Agwenge,Josephat Odiwuor,39,Peoples Democratic Party,PDP,PDP,39
1,Mombasa,1,Changamwe,3,Airport,Akuno,George Ochieng,37,National Agenda Party Of Kenya,NAPK,NAPK,37
1,Mombasa,1,Changamwe,3,Airport,Ali,Ali Mboga,15,United Democratic Alliance,UDA,UDA,15
1,Mombasa,1,Changamwe,3,Airport,Barasa,Felix  Wekesa,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
1,Mombasa,1,Changamwe,3,Airport,Khabondi,Anton  Ochieno,Ind,Independent,IND,IND_CAW3_01,IND_CAW3_01
1,Mombasa,1,Changamwe,3,Airport,Kong'Ani,Inus  Mulama,27,Jubilee Party,JP,JP,27
1,Mombasa,1,Changamwe,3,Airport,Kungu,Carlolyne Karota,91,Pamoja African Alliance,PAA,PAA,91
1,Mombasa,1,Changamwe,3,Airport,Mohamed,Al Hajj  Omar Badi,Ind,Independent,IND,IND_CAW3_02,IND_CAW3_02
1,Mombasa,1,Changamwe,3,Airport,Mtoto,Hamisi  Kalela Abdalla,41,United Democratic Movement,UDM,UDM,41
1,Mombasa,1,Changamwe,3,Airport,Obudho,Martin Oduor,Ind,Independent,IND,IND_CAW3_03,IND_CAW3_03
1,Mombasa,1,Changamwe,3,Airport,Omondi,Ibrahim Oyugi,Ind,Independent,IND,IND_CAW3_04,IND_CAW3_04
1,Mombasa,1,Changamwe,3,Airport,Rashid,Mswabbah,21,Orange Democratic Movement,ODM,ODM,21
1,Mombasa,1,Changamwe,3,Airport,Salim,Said Mohamed,33,Kenya African National Union,KANU,KANU,33
1,Mombasa,1,Changamwe,3,Airport,Wafula,Mary  Naliaka,62,Amani National Congress,ANC,ANC,62
1,Mombasa,1,Changamwe,4,Changamwe,Amolo,Francis Oduor,Ind,Independent,IND,IND_CAW4_01,IND_CAW4_01
1,Mombasa,1,Changamwe,4,Changamwe,Bunde,Fredrick Otieno,29,National Rainbow Coalition,NARC,NARC,29
1,Mombasa,1,Changamwe,4,Changamwe,Dakane,Ali Gedi,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
1,Mombasa,1,Changamwe,4,Changamwe,Edgar,Okisai  Imojir,15,United Democratic Alliance,UDA,UDA,15
1,Mombasa,1,Changamwe,4,Changamwe,Khadarli,Jimmy  Odari,Ind,Independent,IND,IND_CAW4_02,IND_CAW4_02
1,Mombasa,1,Changamwe,4,Changamwe,Khaemba,Peru  Alex,74,Ukweli Party,UP,UP,74
1,Mombasa,1,Changamwe,4,Changamwe,Magero,Joseph  Were,Ind,Independent,IND,IND_CAW4_03,IND_CAW4_03
1,Mombasa,1,Changamwe,4,Changamwe,Miguna,Domnic Otieno,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
1,Mombasa,1,Changamwe,4,Changamwe,Odhiambo,Sarah  Mueni,33,Kenya African National Union,KANU,KANU,33
1,Mombasa,1,Changamwe,4,Changamwe,Ogutu,Benard Ochieng,21,Orange Democratic Movement,ODM,ODM,21
1,Mombasa,1,Changamwe,4,Changamwe,Oloo,Ferdinand Omondi,27,Jubilee Party,JP,JP,27
1,Mombasa,1,Changamwe,4,Changamwe,Oundo,Francis Herbrew Hajj,Ind,Independent,IND,IND_CAW4_04,IND_CAW4_04
1,Mombasa,1,Changamwe,4,Changamwe,Sammy,Musiya K,62,Amani National Congress,ANC,ANC,62
1,Mombasa,1,Changamwe,5,Chaani,Ahmed,Ahmed  Mohamed Kibohoya,33,Kenya African National Union,KANU,KANU,33
1,Mombasa,1,Changamwe,5,Chaani,Kimanthi,Camp  David Kyalo,Ind,Independent,IND,IND_CAW5_01,IND_CAW5_01
1,Mombasa,1,Changamwe,5,Chaani,Kyaka,Junior  Wambua,21,Orange Democratic Movement,ODM,ODM,21
1,Mombasa,1,Changamwe,5,Chaani,Makanga,Frankline Mbega,Ind,Independent,IND,IND_CAW5_02,IND_CAW5_02
1,Mombasa,1,Changamwe,5,Chaani,Maweu,Martin Makau,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
1,Mombasa,1,Changamwe,5,Chaani,Maweu,Mercy  Mbithe,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
1,Mombasa,1,Changamwe,5,Chaani,Munuve,Dennis  Donex,62,Amani National Congress,ANC,ANC,62
1,Mombasa,1,Changamwe,5,Chaani,Musyoki,David  Mwendwa,Ind,Independent,IND,IND_CAW5_03,IND_CAW5_03
1,Mombasa,1,Changamwe,5,Chaani,Nato,Michael Barasa,15,United Democratic Alliance,UDA,UDA,15
1,Mombasa,1,Changamwe,5,Chaani,Nyakundi,Onyambu Oscar,19,Kenya Social Congress,KSC,KSC,19
1,Mombasa,1,Changamwe,5,Chaani,Nyanje,Katana Ziro,49,Federal Party Of Kenya,FPK,FPK,49
1,Mombasa,1,Changamwe,5,Chaani,Ogallo,George Otieno,60,Vibrant Democratic Party,VDP,VDP,60
1,Mombasa,1,Changamwe,5,Chaani,Ombok,Dennis  Okumu,34,Safina,SAFINA,SAFINA,34
1,Mombasa,2,Jomvu,6,Jomvu Kuu,Gona,Mildred Rita,Ind,Independent,IND,IND_CAW6_01,IND_CAW6_01
1,Mombasa,2,Jomvu,6,Jomvu Kuu,Kahindi,Sadik  Omar,Ind,Independent,IND,IND_CAW6_02,IND_CAW6_02
1,Mombasa,2,Jomvu,6,Jomvu Kuu,Karani,Richard Mdune,15,United Democratic Alliance,UDA,UDA,15
1,Mombasa,2,Jomvu,6,Jomvu Kuu,Kassim,Fatma  Jumanne,Ind,Independent,IND,IND_CAW6_03,IND_CAW6_03
1,Mombasa,2,Jomvu,6,Jomvu Kuu,Kiringu,Erick  Mbugua,30,Kenya African Democratic Union-Asili,KADU-ASILI,KADU-ASILI,30
1,Mombasa,2,Jomvu,6,Jomvu Kuu,Kombo,Matano Hassan,41,United Democratic Movement,UDM,UDM,41
1,Mombasa,2,Jomvu,6,Jomvu Kuu,Masinde,Martin Matumbai,13,Democratic Party Of Kenya,DP,DP,13
1,Mombasa,2,Jomvu,6,Jomvu Kuu,Mohamed,Riziki  Abdallah Kadzoyo,27,Jubilee Party,JP,JP,27
1,Mombasa,2,Jomvu,6,Jomvu Kuu,Mose,Joshua Ong'Au,21,Orange Democratic Movement,ODM,ODM,21
1,Mombasa,2,Jomvu,6,Jomvu Kuu,Mwakifundi,Mzee  Mwinyi,Ind,Independent,IND,IND_CAW6_04,IND_CAW6_04
1,Mombasa,2,Jomvu,6,Jomvu Kuu,Mwidadi,Mwinyusi Mzee,8,Devolution Empowerment Party,DEP,DEP,8
1,Mombasa,2,Jomvu,6,Jomvu Kuu,Nyiro,Maulidi Diwani,91,Pamoja African Alliance,PAA,PAA,91
1,Mombasa,2,Jomvu,6,Jomvu Kuu,Okumu,Paul  Wanyama,62,Amani National Congress,ANC,ANC,62
1,Mombasa,2,Jomvu,6,Jomvu Kuu,Otiende,Winny  Adhiambo,Ind,Independent,IND,IND_CAW6_05,IND_CAW6_05
1,Mombasa,2,Jomvu,6,Jomvu Kuu,Salim,Aisha,46,United Party Of Independent Alliance,UPIA,UPIA,46
1,Mombasa,2,Jomvu,6,Jomvu Kuu,Salim,Shebe  Athuman,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
1,Mombasa,2,Jomvu,6,Jomvu Kuu,Tumbo,Micah  Onyiego,19,Kenya Social Congress,KSC,KSC,19
1,Mombasa,2,Jomvu,7,Miritini,Baya,Kibwana Swaleh,21,Orange Democratic Movement,ODM,ODM,21
1,Mombasa,2,Jomvu,7,Miritini,Bisher,Bisher  Yahya,30,Kenya African Democratic Union-Asili,KADU-ASILI,KADU-ASILI,30
1,Mombasa,2,Jomvu,7,Miritini,Kalimbo,Said Mangale Kombo,33,Kenya African National Union,KANU,KANU,33
1,Mombasa,2,Jomvu,7,Miritini,Kililo,Doto  Hashimu,27,Jubilee Party,JP,JP,27
1,Mombasa,2,Jomvu,7,Miritini,Kiridia,Charles Mwadime,62,Amani National Congress,ANC,ANC,62
1,Mombasa,2,Jomvu,7,Miritini,Kombe,Ruwa  Karisa,46,United Party Of Independent Alliance,UPIA,UPIA,46
1,Mombasa,2,Jomvu,7,Miritini,Mwajabe,Ali Omar,91,Pamoja African Alliance,PAA,PAA,91
1,Mombasa,2,Jomvu,7,Miritini,Mwasi,Mwinyifaki Norman,15,United Democratic Alliance,UDA,UDA,15
1,Mombasa,2,Jomvu,7,Miritini,Mwingo,Patrick Chirima,Ind,Independent,IND,IND_CAW7_01,IND_CAW7_01
1,Mombasa,2,Jomvu,7,Miritini,Ndolo,Annah  Nzisa,Ind,Independent,IND,IND_CAW7_02,IND_CAW7_02
1,Mombasa,2,Jomvu,7,Miritini,Nyange,Mohamed Wamasha,41,United Democratic Movement,UDM,UDM,41
1,Mombasa,2,Jomvu,7,Miritini,Opingo,Peter  Akhwesa,28,Maendeleo Democratic Party,MDP,MDP,28
1,Mombasa,2,Jomvu,8,Mikindani,Angiro,Joshua Okoth,46,United Party Of Independent Alliance,UPIA,UPIA,46
1,Mombasa,2,Jomvu,8,Mikindani,Daniel,Nyakundi Mageto,84,National Reconstruction Alliance,NRA,NRA,84
1,Mombasa,2,Jomvu,8,Mikindani,Hezron,Shipeta Mathias,Ind,Independent,IND,IND_CAW8_01,IND_CAW8_01
1,Mombasa,2,Jomvu,8,Mikindani,Juma,Ongweko Stephen,60,Vibrant Democratic Party,VDP,VDP,60
1,Mombasa,2,Jomvu,8,Mikindani,Kazungu,Silas  Matano,13,Democratic Party Of Kenya,DP,DP,13
1,Mombasa,2,Jomvu,8,Mikindani,Madialo,Jactone Oluoch,21,Orange Democratic Movement,ODM,ODM,21
1,Mombasa,2,Jomvu,8,Mikindani,Mjahidi,Arafat Muhaji,15,United Democratic Alliance,UDA,UDA,15
1,Mombasa,2,Jomvu,8,Mikindani,Mwakai,Leonard Mwavita,49,Federal Party Of Kenya,FPK,FPK,49
1,Mombasa,2,Jomvu,8,Mikindani,Mwayama,Matano Jumaa,Ind,Independent,IND,IND_CAW8_02,IND_CAW8_02
1,Mombasa,2,Jomvu,8,Mikindani,Nabwire,Gilbert Azango,Ind,Independent,IND,IND_CAW8_03,IND_CAW8_03
1,Mombasa,2,Jomvu,8,Mikindani,Oele,Portas Ochieng,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
1,Mombasa,2,Jomvu,8,Mikindani,Ogola,Nicholas Otieno,27,Jubilee Party,JP,JP,27
1,Mombasa,2,Jomvu,8,Mikindani,Omondi,Erick  Benjamin,91,Pamoja African Alliance,PAA,PAA,91
1,Mombasa,2,Jomvu,8,Mikindani,Owuodho,Jackton Obuya,29,National Rainbow Coalition,NARC,NARC,29
1,Mombasa,3,Kisauni,9,Mjambere,Ali,Nuru  Juma,Ind,Independent,IND,IND_CAW9_01,IND_CAW9_01
1,Mombasa,3,Kisauni,9,Mjambere,Ali,Rehema Said,92,Mabadiliko Party Of Kenya,MAPK,MAPK,92
1,Mombasa,3,Kisauni,9,Mjambere,Chengo,Mohammed Kheri,90,Umoja Summit Party,USP,USP,90
1,Mombasa,3,Kisauni,9,Mjambere,Chindoro,Hamisi  Bora,Ind,Independent,IND,IND_CAW9_02,IND_CAW9_02
1,Mombasa,3,Kisauni,9,Mjambere,Jabal,Ismail  Abdalla Ali,Ind,Independent,IND,IND_CAW9_03,IND_CAW9_03
1,Mombasa,3,Kisauni,9,Mjambere,Juma,Amriya Boy,21,Orange Democratic Movement,ODM,ODM,21
1,Mombasa,3,Kisauni,9,Mjambere,Maro,Hussein Omar,27,Jubilee Party,JP,JP,27
1,Mombasa,3,Kisauni,9,Mjambere,Mwabashiri,Khamis Ali,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
1,Mombasa,3,Kisauni,9,Mjambere,Mwadiga,Jumaa  Mwaduka,46,United Party Of Independent Alliance,UPIA,UPIA,46
1,Mombasa,3,Kisauni,9,Mjambere,Ngutiku,Moses  Koome,15,United Democratic Alliance,UDA,UDA,15
1,Mombasa,3,Kisauni,9,Mjambere,Salmin,Salmin Islam,91,Pamoja African Alliance,PAA,PAA,91
1,Mombasa,3,Kisauni,9,Mjambere,Wakoli,Sarah Nambengele,49,Federal Party Of Kenya,FPK,FPK,49
1,Mombasa,3,Kisauni,10,Junda,Awiti,Julius  Okech,62,Amani National Congress,ANC,ANC,62
1,Mombasa,3,Kisauni,10,Junda,Bakari,Mohamed Dhadho,Ind,Independent,IND,IND_CAW10_01,IND_CAW10_01
1,Mombasa,3,Kisauni,10,Junda,Chifuka,Justus  Mwabaya,46,United Party Of Independent Alliance,UPIA,UPIA,46
1,Mombasa,3,Kisauni,10,Junda,Godhana,Abdalla Osia,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
1,Mombasa,3,Kisauni,10,Junda,Gona,George Menza,Ind,Independent,IND,IND_CAW10_02,IND_CAW10_02
1,Mombasa,3,Kisauni,10,Junda,Hassan,Juma  Abdullahi,21,Orange Democratic Movement,ODM,ODM,21
1,Mombasa,3,Kisauni,10,Junda,Jefa,Tinga  Kalu,30,Kenya African Democratic Union-Asili,KADU-ASILI,KADU-ASILI,30
1,Mombasa,3,Kisauni,10,Junda,Juma,Dorothy Achieng,Ind,Independent,IND,IND_CAW10_03,IND_CAW10_03
1,Mombasa,3,Kisauni,10,Junda,Kadilo,Kadogoo Dena,49,Federal Party Of Kenya,FPK,FPK,49
1,Mombasa,3,Kisauni,10,Junda,Kai,Silvester Tsuma,15,United Democratic Alliance,UDA,UDA,15
1,Mombasa,3,Kisauni,10,Junda,Kipesa,Doreen Shadora,60,Vibrant Democratic Party,VDP,VDP,60
1,Mombasa,3,Kisauni,10,Junda,Mjomba,Harrison Mwanyika,Ind,Independent,IND,IND_CAW10_04,IND_CAW10_04
1,Mombasa,3,Kisauni,10,Junda,Mwaboza,Amani  Chifwete,Ind,Independent,IND,IND_CAW10_05,IND_CAW10_05
1,Mombasa,3,Kisauni,10,Junda,Mwaisaka,Collins Mwasafu,40,The New Democrats,TND,TND,40
1,Mombasa,3,Kisauni,10,Junda,Mwajambia,Mohammed Hassan,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
1,Mombasa,3,Kisauni,10,Junda,Mwakaribu,Ali Khamisi,27,Jubilee Party,JP,JP,27
1,Mombasa,3,Kisauni,10,Junda,Mwaringa,Michael Batram,64,United Democratic Party,UDP,UDP,64
1,Mombasa,3,Kisauni,10,Junda,Odhiambo,Kevin  James,Ind,Independent,IND,IND_CAW10_06,IND_CAW10_06
1,Mombasa,3,Kisauni,10,Junda,Oponyo,Fredrick Mulama,Ind,Independent,IND,IND_CAW10_07,IND_CAW10_07
1,Mombasa,3,Kisauni,10,Junda,Sidi,Lilian,33,Kenya African National Union,KANU,KANU,33
1,Mombasa,3,Kisauni,10,Junda,Yaa,John  Samini,17,Agano Party,AGANO,AGANO,17
1,Mombasa,3,Kisauni,11,Bamburi,Abdulswamad,Bihija,79,United Green Movement,UGM,UGM,79
1,Mombasa,3,Kisauni,11,Bamburi,Akaran,Etore  John,19,Kenya Social Congress,KSC,KSC,19
1,Mombasa,3,Kisauni,11,Bamburi,Ebrahim,Baktash Sadiq,Ind,Independent,IND,IND_CAW11_01,IND_CAW11_01
1,Mombasa,3,Kisauni,11,Bamburi,Kalama,Katana Said,Ind,Independent,IND,IND_CAW11_02,IND_CAW11_02
1,Mombasa,3,Kisauni,11,Bamburi,Katana,Doris  Dama,Ind,Independent,IND,IND_CAW11_03,IND_CAW11_03
1,Mombasa,3,Kisauni,11,Bamburi,Mbelle,Patrick Mwavula,21,Orange Democratic Movement,ODM,ODM,21
1,Mombasa,3,Kisauni,11,Bamburi,Mwasingo,Johnson,Ind,Independent,IND,IND_CAW11_04,IND_CAW11_04
1,Mombasa,3,Kisauni,11,Bamburi,Mwatsuma,Juma  Kapsa,15,United Democratic Alliance,UDA,UDA,15
1,Mombasa,3,Kisauni,11,Bamburi,Mwero,Stanley Mkalla,91,Pamoja African Alliance,PAA,PAA,91
1,Mombasa,3,Kisauni,11,Bamburi,Ndago,Kelvin  Kai,34,Safina,SAFINA,SAFINA,34
1,Mombasa,3,Kisauni,11,Bamburi,Ngalaa,Chuphy Rocky,33,Kenya African National Union,KANU,KANU,33
1,Mombasa,3,Kisauni,11,Bamburi,Ngwena,Caleb  Okumu,46,United Party Of Independent Alliance,UPIA,UPIA,46
1,Mombasa,3,Kisauni,11,Bamburi,Odipo,Erick  Odhiambo,60,Vibrant Democratic Party,VDP,VDP,60
1,Mombasa,3,Kisauni,11,Bamburi,Salim,Peter  Mzugha,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
1,Mombasa,3,Kisauni,12,Mwakirunge,Angatia,Issa Mohammed,Ind,Independent,IND,IND_CAW12_01,IND_CAW12_01
1,Mombasa,3,Kisauni,12,Mwakirunge,Dida,Emannuel Ndoro,15,United Democratic Alliance,UDA,UDA,15
1,Mombasa,3,Kisauni,12,Mwakirunge,Dzombo,Rebecca Kwekwe,79,United Green Movement,UGM,UGM,79
1,Mombasa,3,Kisauni,12,Mwakirunge,Gonzi,David,Ind,Independent,IND,IND_CAW12_02,IND_CAW12_02
1,Mombasa,3,Kisauni,12,Mwakirunge,Kamego,Peter  Lungo,49,Federal Party Of Kenya,FPK,FPK,49
1,Mombasa,3,Kisauni,12,Mwakirunge,Kautu,Sammy Mwadzame,88,Tujibebe Wakenya Party,JIBEBE,JIBEBE,88
1,Mombasa,3,Kisauni,12,Mwakirunge,Khamisi,Mwinyi Mtoto,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
1,Mombasa,3,Kisauni,12,Mwakirunge,Mbura,Feddis  Salame,21,Orange Democratic Movement,ODM,ODM,21
1,Mombasa,3,Kisauni,12,Mwakirunge,Mganga,Musa  Mwinga,91,Pamoja African Alliance,PAA,PAA,91
1,Mombasa,3,Kisauni,12,Mwakirunge,Mlala,Joel  Nyango,33,Kenya African National Union,KANU,KANU,33
1,Mombasa,3,Kisauni,12,Mwakirunge,Mwagona,Rashid  Katana,Ind,Independent,IND,IND_CAW12_03,IND_CAW12_03
1,Mombasa,3,Kisauni,12,Mwakirunge,Mwaringa,Nixon  Ndune,41,United Democratic Movement,UDM,UDM,41
1,Mombasa,3,Kisauni,13,Mtopanga,Abdala,Ramadhani Tsuma,Ind,Independent,IND,IND_CAW13_01,IND_CAW13_01
1,Mombasa,3,Kisauni,13,Mtopanga,Ali,Shariffa Mohamed,88,Tujibebe Wakenya Party,JIBEBE,JIBEBE,88
1,Mombasa,3,Kisauni,13,Mtopanga,Awinda,Oketch Cornel,Ind,Independent,IND,IND_CAW13_02,IND_CAW13_02
1,Mombasa,3,Kisauni,13,Mtopanga,Chiponda,Martin Mwabuni,Ind,Independent,IND,IND_CAW13_03,IND_CAW13_03
1,Mombasa,3,Kisauni,13,Mtopanga,Chireri,Lucy  Chizi,21,Orange Democratic Movement,ODM,ODM,21
1,Mombasa,3,Kisauni,13,Mtopanga,Hare,Goeffry Ruwa,30,Kenya African Democratic Union-Asili,KADU-ASILI,KADU-ASILI,30
1,Mombasa,3,Kisauni,13,Mtopanga,Juma,Hassan Khamis,80,Usawa Kwa Wote Party,USAWA,USAWA,80
1,Mombasa,3,Kisauni,13,Mtopanga,Masha,Alexander Bato,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
1,Mombasa,3,Kisauni,13,Mtopanga,Matsaki,Morgan Ndapatani,15,United Democratic Alliance,UDA,UDA,15
1,Mombasa,3,Kisauni,13,Mtopanga,Maweu,Mwanzia,Ind,Independent,IND,IND_CAW13_04,IND_CAW13_04
1,Mombasa,3,Kisauni,13,Mtopanga,Mvoyi,Morris Mdzomba,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
1,Mombasa,3,Kisauni,13,Mtopanga,Njiri,Isaiah  Gor,60,Vibrant Democratic Party,VDP,VDP,60
1,Mombasa,3,Kisauni,13,Mtopanga,Omar,Yusuf Abdulmajid,41,United Democratic Movement,UDM,UDM,41
1,Mombasa,3,Kisauni,13,Mtopanga,Ramadhan,Joseph  Furaha,90,Umoja Summit Party,USP,USP,90
1,Mombasa,3,Kisauni,13,Mtopanga,Thanyaku,Nicholas Michubu,Ind,Independent,IND,IND_CAW13_05,IND_CAW13_05
1,Mombasa,3,Kisauni,14,Magogoni,Abubakar,Musa  Twahir,33,Kenya African National Union,KANU,KANU,33
1,Mombasa,3,Kisauni,14,Magogoni,Adam,Adam  Khamis,88,Tujibebe Wakenya Party,JIBEBE,JIBEBE,88
1,Mombasa,3,Kisauni,14,Magogoni,Aloo,Abdijabar Daud,46,United Party Of Independent Alliance,UPIA,UPIA,46
1,Mombasa,3,Kisauni,14,Magogoni,Chega,Japhet  Kithi,91,Pamoja African Alliance,PAA,PAA,91
1,Mombasa,3,Kisauni,14,Magogoni,Douglas,Franco Mwandembo,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
1,Mombasa,3,Kisauni,14,Magogoni,Haro,Ferdinand Mwananje,Ind,Independent,IND,IND_CAW14_01,IND_CAW14_01
1,Mombasa,3,Kisauni,14,Magogoni,Karisa,Justine Mapenzi,49,Federal Party Of Kenya,FPK,FPK,49
1,Mombasa,3,Kisauni,14,Magogoni,Mohamed,Hassan Ulher,21,Orange Democratic Movement,ODM,ODM,21
1,Mombasa,3,Kisauni,14,Magogoni,Ngala,Juma  Mwagandi,Ind,Independent,IND,IND_CAW14_02,IND_CAW14_02
1,Mombasa,3,Kisauni,14,Magogoni,Odundo,George Oliech,60,Vibrant Democratic Party,VDP,VDP,60
1,Mombasa,3,Kisauni,14,Magogoni,Osongo,Mary  Everlyne,Ind,Independent,IND,IND_CAW14_03,IND_CAW14_03
1,Mombasa,3,Kisauni,14,Magogoni,Rajab,Khamis Mwaguni,Ind,Independent,IND,IND_CAW14_04,IND_CAW14_04
1,Mombasa,3,Kisauni,14,Magogoni,Shomari,Ali Mohamed,Ind,Independent,IND,IND_CAW14_05,IND_CAW14_05
1,Mombasa,3,Kisauni,14,Magogoni,Tinga,Amani  Raymond,15,United Democratic Alliance,UDA,UDA,15
1,Mombasa,3,Kisauni,15,Shanzu,Gitau,Harrison Wambiro,Ind,Independent,IND,IND_CAW15_01,IND_CAW15_01
1,Mombasa,3,Kisauni,15,Shanzu,Kalume,Michael Lewa,46,United Party Of Independent Alliance,UPIA,UPIA,46
1,Mombasa,3,Kisauni,15,Shanzu,Katana,Allen  Rodges,21,Orange Democratic Movement,ODM,ODM,21
1,Mombasa,3,Kisauni,15,Shanzu,Khamis,Omar,64,United Democratic Party,UDP,UDP,64
1,Mombasa,3,Kisauni,15,Shanzu,Masha,Elizabeth Kadzo,15,United Democratic Alliance,UDA,UDA,15
1,Mombasa,3,Kisauni,15,Shanzu,Masumbuko,Abdulrahman Mohamed,33,Kenya African National Union,KANU,KANU,33
1,Mombasa,3,Kisauni,15,Shanzu,Mayaka,Evans  Ombui,19,Kenya Social Congress,KSC,KSC,19
1,Mombasa,3,Kisauni,15,Shanzu,Mengi,Dickson Lelo,Ind,Independent,IND,IND_CAW15_02,IND_CAW15_02
1,Mombasa,3,Kisauni,15,Shanzu,Moses,Zuwena Sandiel,49,Federal Party Of Kenya,FPK,FPK,49
1,Mombasa,3,Kisauni,15,Shanzu,Muthoka,Kenneth Maundu,27,Jubilee Party,JP,JP,27
1,Mombasa,3,Kisauni,15,Shanzu,Mwachuphi,Bakari Ali,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
1,Mombasa,3,Kisauni,15,Shanzu,Mwambo,Rashid Mwachano,91,Pamoja African Alliance,PAA,PAA,91
1,Mombasa,3,Kisauni,15,Shanzu,Nyanumba,Jared  Micah,80,Usawa Kwa Wote Party,USAWA,USAWA,80
1,Mombasa,3,Kisauni,15,Shanzu,Obegi,Jared  Nyamweya,Ind,Independent,IND,IND_CAW15_03,IND_CAW15_03
1,Mombasa,3,Kisauni,15,Shanzu,Obengele,Joyce  Awuori,Ind,Independent,IND,IND_CAW15_04,IND_CAW15_04
1,Mombasa,3,Kisauni,15,Shanzu,Ondoyi,George Sune,14,Party Of National Unity,PNU,PNU,14
1,Mombasa,4,Nyali,16,Frere Town,Abdalla,Khalida Salim,Ind,Independent,IND,IND_CAW16_01,IND_CAW16_01
1,Mombasa,4,Nyali,16,Frere Town,Bandal,Jasmin  Mohamed,Ind,Independent,IND,IND_CAW16_02,IND_CAW16_02
1,Mombasa,4,Nyali,16,Frere Town,Dzuya,Anthony Kattama,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
1,Mombasa,4,Nyali,16,Frere Town,Kalama,Alphonce Katana,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
1,Mombasa,4,Nyali,16,Frere Town,Kanyiri,Simon  Njau,Ind,Independent,IND,IND_CAW16_03,IND_CAW16_03
1,Mombasa,4,Nyali,16,Frere Town,Kitula,Charles Juma,15,United Democratic Alliance,UDA,UDA,15
1,Mombasa,4,Nyali,16,Frere Town,Muhambi,David  Wanje,91,Pamoja African Alliance,PAA,PAA,91
1,Mombasa,4,Nyali,16,Frere Town,Mungwana,Amry  Dena,80,Usawa Kwa Wote Party,USAWA,USAWA,80
1,Mombasa,4,Nyali,16,Frere Town,Ngaatu,Benedict Mutunga,Ind,Independent,IND,IND_CAW16_04,IND_CAW16_04
1,Mombasa,4,Nyali,16,Frere Town,Nyolu,Daniel  Munyasia,40,The New Democrats,TND,TND,40
1,Mombasa,4,Nyali,16,Frere Town,Omollo,David  Odhiambo,60,Vibrant Democratic Party,VDP,VDP,60
1,Mombasa,4,Nyali,16,Frere Town,Rachuonyo,Hannington Oyugi,33,Kenya African National Union,KANU,KANU,33
1,Mombasa,4,Nyali,16,Frere Town,Salim,Maryam Shariff,21,Orange Democratic Movement,ODM,ODM,21
1,Mombasa,4,Nyali,17,Ziwa la Ng’ombe,Abdulrahaman,Abdallah,Ind,Independent,IND,IND_CAW17_01,IND_CAW17_01
1,Mombasa,4,Nyali,17,Ziwa la Ng’ombe,Ali,Mohamed Matano,Ind,Independent,IND,IND_CAW17_02,IND_CAW17_02
1,Mombasa,4,Nyali,17,Ziwa la Ng’ombe,Athuman,Hamisi  Nyota,21,Orange Democratic Movement,ODM,ODM,21
