County Code,County Name,Constituency Code,Constituency Name,Candidate Surname,Candidate Other Names,Party Code,Political Party Name,Abbreviation,Abbreviation Enhanced,Party Code Enhanced
40,Busia,228,Matayos,Wadidwa,Calvine Birenge,33,Kenya African National Union,KANU,KANU,33
40,Busia,229,Butula,Chessa,Bonaventure Okola,15,United Democratic Alliance,UDA,UDA,15
40,Busia,229,Butula,Lunani,Kelvin Kwena,62,Amani National Congress,ANC,ANC,62
40,Busia,229,Butula,Mung'ang'a,Peter Wanzala,Ind,Independent,IND,IND_NAM229_01,IND_NAM229_01
40,Busia,229,Butula,Oduya,Elina Auma,23,Forum For Restoration Of Democracy-Kenya,FORD-KENYA,FORD-KENYA,23
40,Busia,229,Butula,Okaro,George Teddy Sirima,33,Kenya African National Union,KANU,KANU,33
40,Busia,229,Butula,Onyura,Michael Aringo,64,United Democratic Party,UDP,UDP,64
40,Busia,229,Butula,Oyula,Joseph H Maero,21,Orange Democratic Movement,ODM,ODM,21
40,Busia,229,Butula,Wanga,David Maloba,Ind,Independent,IND,IND_NAM229_02,IND_NAM229_02
40,Busia,229,Butula,Wangalwa,Nobert Bwire,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
40,Busia,230,Funyula,Busera,Emmanuel Edward,44,Party Of Democratic Unity,PDU,PDU,44
40,Busia,230,Funyula,Masombo,Eugene Victor Wandera,15,United Democratic Alliance,UDA,UDA,15
40,Busia,230,Funyula,Oundo,Wilberforce Ojiambo,21,Orange Democratic Movement,ODM,ODM,21
40,Busia,231,Budalangi,Maloba,Alfred Juma,15,United Democratic Alliance,UDA,UDA,15
40,Busia,231,Budalangi,Musebe,Dismas Okello Collins,62,Amani National Congress,ANC,ANC,62
40,Busia,231,Budalangi,Osogo,Peter Joseph,Ind,Independent,IND,IND_NAM231_01,IND_NAM231_01
40,Busia,231,Budalangi,Wangira,Mediatrice,Ind,Independent,IND,IND_NAM231_02,IND_NAM231_02
40,Busia,231,Budalangi,Wanjala,Raphael Sauti Bitta,21,Orange Democratic Movement,ODM,ODM,21
41,Siaya,232,Ugenya,Ochieng,David Ouma,72,Movement For Democracy And Growth,MDG,MDG,72
41,Siaya,232,Ugenya,Odhiambo,Daniel,21,Orange Democratic Movement,ODM,ODM,21
41,Siaya,233,Ugunja,Odawa,Francis Xavier Otieno,72,Movement For Democracy And Growth,MDG,MDG,72
41,Siaya,233,Ugunja,Oyugi,Fredrick Odhiambo,41,United Democratic Movement,UDM,UDM,41
41,Siaya,233,Ugunja,Wandayi,James Opiyo,21,Orange Democratic Movement,ODM,ODM,21
41,Siaya,234,Alego Usonga,Aming'a,Sospeter Opondo,Ind,Independent,IND,IND_NAM234_01,IND_NAM234_01
41,Siaya,234,Alego Usonga,Atandi,Samuel Onunga,21,Orange Democratic Movement,ODM,ODM,21
41,Siaya,234,Alego Usonga,Ochieng,Joseph Mkwanah,Ind,Independent,IND,IND_NAM234_02,IND_NAM234_02
41,Siaya,234,Alego Usonga,Omondi,George W Mallan,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
41,Siaya,235,Gem,Adino,Dan Odhiambo,29,National Rainbow Coalition,NARC,NARC,29
41,Siaya,235,Gem,Ndiege,Isaiah Omolo,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
41,Siaya,235,Gem,Odhiambo,Elisha Ochieng,21,Orange Democratic Movement,ODM,ODM,21
41,Siaya,236,Bondo,Kuyo,John Barak,82,The Service Party,TSP,TSP,82
41,Siaya,236,Bondo,Ogolla,Gideon Ochanda,21,Orange Democratic Movement,ODM,ODM,21
41,Siaya,236,Bondo,Orony,Kendrick Namal,15,United Democratic Alliance,UDA,UDA,15
41,Siaya,236,Bondo,Osuo,Humphrey Opondo,Ind,Independent,IND,IND_NAM236_01,IND_NAM236_01
41,Siaya,236,Bondo,Winja,Noah Migudo,Ind,Independent,IND,IND_NAM236_02,IND_NAM236_02
41,Siaya,237,Rarieda,Adhola,Augustine Neto,41,United Democratic Movement,UDM,UDM,41
41,Siaya,237,Rarieda,Amollo,Paul Otiende,21,Orange Democratic Movement,ODM,ODM,21
41,Siaya,237,Rarieda,Munje,Isaiah Ndisi,Ind,Independent,IND,IND_NAM237_01,IND_NAM237_01
41,Siaya,237,Rarieda,Odinga,Benard Adeka,15,United Democratic Alliance,UDA,UDA,15
41,Siaya,237,Rarieda,Okweso,Joseph Arung,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
41,Siaya,237,Rarieda,Otieno,Geoffrey Andrew,33,Kenya African National Union,KANU,KANU,33
42,Kisumu,238,Kisumu East,Ahmed,Shakeel Ahmed Shabbir,Ind,Independent,IND,IND_NAM238_01,IND_NAM238_01
42,Kisumu,238,Kisumu East,Didi,Salim Ojwang',72,Movement For Democracy And Growth,MDG,MDG,72
42,Kisumu,238,Kisumu East,Oricho,Nicholas Odongo,21,Orange Democratic Movement,ODM,ODM,21
42,Kisumu,239,Kisumu West,Aluoch,John Olago,72,Movement For Democracy And Growth,MDG,MDG,72
42,Kisumu,239,Kisumu West,Buyu,Rozaah Akinyi,21,Orange Democratic Movement,ODM,ODM,21
42,Kisumu,239,Kisumu West,Obiero,Kennedy Onyango,Ind,Independent,IND,IND_NAM239_01,IND_NAM239_01
42,Kisumu,239,Kisumu West,Odhiambo,William,68,Democratic Congress,DC,DC,68
42,Kisumu,239,Kisumu West,Oluoch,Ray Onyango,Ind,Independent,IND,IND_NAM239_02,IND_NAM239_02
42,Kisumu,240,Kisumu Central,Awange,Zablon Oliech,Ind,Independent,IND,IND_NAM240_01,IND_NAM240_01
42,Kisumu,240,Kisumu Central,Lehander,Brian Peterson,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
42,Kisumu,240,Kisumu Central,Opany,Eliud Otieno,Ind,Independent,IND,IND_NAM240_02,IND_NAM240_02
42,Kisumu,240,Kisumu Central,Oron,Joshua Odongo,21,Orange Democratic Movement,ODM,ODM,21
42,Kisumu,240,Kisumu Central,Ouda,Fred Odhiambo,Ind,Independent,IND,IND_NAM240_03,IND_NAM240_03
42,Kisumu,240,Kisumu Central,Radido,Victor Owuor,Ind,Independent,IND,IND_NAM240_04,IND_NAM240_04
42,Kisumu,241,Seme,Kadiri,Haggai Hawi,Ind,Independent,IND,IND_NAM241_01,IND_NAM241_01
42,Kisumu,241,Seme,Nyikal,James Wambura,21,Orange Democratic Movement,ODM,ODM,21
42,Kisumu,241,Seme,Omondi,Alice Aoko,23,Forum For Restoration Of Democracy-Kenya,FORD-KENYA,FORD-KENYA,23
42,Kisumu,241,Seme,Owino,Julius Ondijo,Ind,Independent,IND,IND_NAM241_02,IND_NAM241_02
42,Kisumu,242,Nyando,Odeny,Lumumba Patrick,15,United Democratic Alliance,UDA,UDA,15
42,Kisumu,242,Nyando,Ojunga,Samuel Okoth,Ind,Independent,IND,IND_NAM242_01,IND_NAM242_01
42,Kisumu,242,Nyando,Okech,Dixon Odhiambo,69,Liberal Democratic Party,LDP,LDP,69
42,Kisumu,242,Nyando,Okelo,Jared Odoyo,21,Orange Democratic Movement,ODM,ODM,21
42,Kisumu,242,Nyando,Opiyo,Charles Otieno,Ind,Independent,IND,IND_NAM242_02,IND_NAM242_02
42,Kisumu,242,Nyando,Orowe,Willis Omondi,72,Movement For Democracy And Growth,MDG,MDG,72
42,Kisumu,242,Nyando,Otieno,Christine R Atieno,27,Jubilee Party,JP,JP,27
42,Kisumu,242,Nyando,Ouya,Thomas P Lumumba,Ind,Independent,IND,IND_NAM242_03,IND_NAM242_03
42,Kisumu,242,Nyando,Owino,Sala Jared,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
42,Kisumu,243,Muhoroni,Denmark,Collins Omondi,Ind,Independent,IND,IND_NAM243_01,IND_NAM243_01
42,Kisumu,243,Muhoroni,Ongelle,Francis Ogot,27,Jubilee Party,JP,JP,27
42,Kisumu,243,Muhoroni,Oyoo,James Onyango,21,Orange Democratic Movement,ODM,ODM,21
42,Kisumu,243,Muhoroni,Seth,Okello Bethwel,15,United Democratic Alliance,UDA,UDA,15
42,Kisumu,244,Nyakach,Anyango,Pollyins Ochieng,Ind,Independent,IND,IND_NAM244_01,IND_NAM244_01
42,Kisumu,244,Nyakach,Apuoyo,Collins Odhiambo,Ind,Independent,IND,IND_NAM244_02,IND_NAM244_02
42,Kisumu,244,Nyakach,K'odera,Vincent Adda,Ind,Independent,IND,IND_NAM244_03,IND_NAM244_03
42,Kisumu,244,Nyakach,Ogeka,Justus Aloo,27,Jubilee Party,JP,JP,27
42,Kisumu,244,Nyakach,Ogondi,Stephen Ogallo,Ind,Independent,IND,IND_NAM244_04,IND_NAM244_04
42,Kisumu,244,Nyakach,Ondiek,Christopher Otieno,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
42,Kisumu,244,Nyakach,Opande,Jonathan Okoth,Ind,Independent,IND,IND_NAM244_05,IND_NAM244_05
42,Kisumu,244,Nyakach,Ouma,Julius Omondi,60,Vibrant Democratic Party,VDP,VDP,60
42,Kisumu,244,Nyakach,Owuor,Joshua Aduma,21,Orange Democratic Movement,ODM,ODM,21
43,Homa Bay,245,Kasipul,Mbare,John Otieno,Ind,Independent,IND,IND_NAM245_01,IND_NAM245_01
43,Homa Bay,245,Kasipul,Mohamed,Swaleh Omondi,70,Green Congress Of Kenya,GCK,GCK,70
43,Homa Bay,245,Kasipul,Ngoge,Peter Odiwour,49,Federal Party Of Kenya,FPK,FPK,49
43,Homa Bay,245,Kasipul,Nyakongo,John Omollo,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
43,Homa Bay,245,Kasipul,Odhiambo,Emmanuell Ocholla,Ind,Independent,IND,IND_NAM245_02,IND_NAM245_02
43,Homa Bay,245,Kasipul,Okech,Shadrack Ochieng,Ind,Independent,IND,IND_NAM245_03,IND_NAM245_03
43,Homa Bay,245,Kasipul,Okello,Jesse Samson Owen,46,United Party Of Independent Alliance,UPIA,UPIA,46
43,Homa Bay,245,Kasipul,Okinda,Grace Akinyi,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
43,Homa Bay,245,Kasipul,Omiti,Jackline Millicent,15,United Democratic Alliance,UDA,UDA,15
43,Homa Bay,245,Kasipul,Omondi,George Otieno,Ind,Independent,IND,IND_NAM245_04,IND_NAM245_04
43,Homa Bay,245,Kasipul,Otuoma,Timothy Onyango,Ind,Independent,IND,IND_NAM245_05,IND_NAM245_05
43,Homa Bay,245,Kasipul,Were,Charles Ongondo,21,Orange Democratic Movement,ODM,ODM,21
43,Homa Bay,246,Kabondo Kasipul,Juma,Godfrey Anyango,Ind,Independent,IND,IND_NAM246_01,IND_NAM246_01
43,Homa Bay,246,Kabondo Kasipul,Nyakuno,Jared Kagira,15,United Democratic Alliance,UDA,UDA,15
43,Homa Bay,246,Kabondo Kasipul,Obara,Eve Akinyi,21,Orange Democratic Movement,ODM,ODM,21
43,Homa Bay,246,Kabondo Kasipul,Onunda,David Omondi,Ind,Independent,IND,IND_NAM246_02,IND_NAM246_02
43,Homa Bay,246,Kabondo Kasipul,Onyango,Tom Mboya,Ind,Independent,IND,IND_NAM246_03,IND_NAM246_03
43,Homa Bay,247,Karachuonyo,Abdul,Ramadhan Odhiambo,Ind,Independent,IND,IND_NAM247_01,IND_NAM247_01
43,Homa Bay,247,Karachuonyo,Akajo,Leonard Ochieng,Ind,Independent,IND,IND_NAM247_02,IND_NAM247_02
43,Homa Bay,247,Karachuonyo,Awiti,Dancan Ochieng,Ind,Independent,IND,IND_NAM247_03,IND_NAM247_03
43,Homa Bay,247,Karachuonyo,Mbara,Zachary Omollo,15,United Democratic Alliance,UDA,UDA,15
43,Homa Bay,247,Karachuonyo,Obuya,Kennedy Omondi,Ind,Independent,IND,IND_NAM247_04,IND_NAM247_04
43,Homa Bay,247,Karachuonyo,Odeny,Kenneth Peter Ochieng,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
43,Homa Bay,247,Karachuonyo,Ogutu,Samuel Omondi,Ind,Independent,IND,IND_NAM247_05,IND_NAM247_05
43,Homa Bay,247,Karachuonyo,Ojijo,Samwel Odiwuor,1,National Rainbow Coalition-Kenya,NARC-KENYA,NARC-KENYA,1
43,Homa Bay,247,Karachuonyo,Okul,Kenneth Bolo,33,Kenya African National Union,KANU,KANU,33
43,Homa Bay,247,Karachuonyo,Okuome,Andrew Adipo,21,Orange Democratic Movement,ODM,ODM,21
43,Homa Bay,247,Karachuonyo,Omollo,Brian Akumu,44,Party Of Democratic Unity,PDU,PDU,44
43,Homa Bay,247,Karachuonyo,Osumba,Martin Onyango,Ind,Independent,IND,IND_NAM247_06,IND_NAM247_06
43,Homa Bay,248,Rangwe,Gogo,Lilian Achieng,21,Orange Democratic Movement,ODM,ODM,21
43,Homa Bay,248,Rangwe,K'omolo,Erick Onyango,Ind,Independent,IND,IND_NAM248_01,IND_NAM248_01
43,Homa Bay,248,Rangwe,Kachuodho,Zedekiah Achuodho,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
43,Homa Bay,248,Rangwe,Odaje,William Omburo,Ind,Independent,IND,IND_NAM248_02,IND_NAM248_02
43,Homa Bay,248,Rangwe,Oner,George Ogalo,Ind,Independent,IND,IND_NAM248_03,IND_NAM248_03
43,Homa Bay,248,Rangwe,Rodi,Aloice Abuya,Ind,Independent,IND,IND_NAM248_04,IND_NAM248_04
43,Homa Bay,249,Homa Bay Town,Adede,Eric Otieno,Ind,Independent,IND,IND_NAM249_01,IND_NAM249_01
43,Homa Bay,249,Homa Bay Town,Kaluma,George Peter Opondo,21,Orange Democratic Movement,ODM,ODM,21
43,Homa Bay,249,Homa Bay Town,Mboya,Geofrey Onyango,15,United Democratic Alliance,UDA,UDA,15
43,Homa Bay,249,Homa Bay Town,Miyare,George Ouma,Ind,Independent,IND,IND_NAM249_02,IND_NAM249_02
43,Homa Bay,249,Homa Bay Town,Obach,Humphrey Odhiambo,Ind,Independent,IND,IND_NAM249_03,IND_NAM249_03
43,Homa Bay,249,Homa Bay Town,Ochola,Noah Oduor,Ind,Independent,IND,IND_NAM249_04,IND_NAM249_04
43,Homa Bay,249,Homa Bay Town,Ogindo,Martin Otieno,70,Green Congress Of Kenya,GCK,GCK,70
43,Homa Bay,250,Ndhiwa,Agwanda,Michael Ouma,Ind,Independent,IND,IND_NAM250_01,IND_NAM250_01
43,Homa Bay,250,Ndhiwa,Gor,Robert Ouko,9,Kenya National Congress,KNC,KNC,9
43,Homa Bay,250,Ndhiwa,Owino,Martin Peters,21,Orange Democratic Movement,ODM,ODM,21
43,Homa Bay,250,Ndhiwa,Oyugi,Agostinho Neto,79,United Green Movement,UGM,UGM,79
43,Homa Bay,250,Ndhiwa,Were,Barack Omondi,27,Jubilee Party,JP,JP,27
43,Homa Bay,251,Suba North,Akali,James Agembe,49,Federal Party Of Kenya,FPK,FPK,49
43,Homa Bay,251,Suba North,Odhiambo,Millie Grace Akoth,21,Orange Democratic Movement,ODM,ODM,21
43,Homa Bay,252,Suba South,Adongo,Peter Aloyo,15,United Democratic Alliance,UDA,UDA,15
43,Homa Bay,252,Suba South,Misama,Luke Calvins Omedo,Ind,Independent,IND,IND_NAM252_01,IND_NAM252_01
43,Homa Bay,252,Suba South,Nyakiye,Jared Okumu Abich,Ind,Independent,IND,IND_NAM252_02,IND_NAM252_02
43,Homa Bay,252,Suba South,Omondi,Caroli,21,Orange Democratic Movement,ODM,ODM,21
43,Homa Bay,252,Suba South,Opala,Julius John Alao,Ind,Independent,IND,IND_NAM252_03,IND_NAM252_03
43,Homa Bay,252,Suba South,Sangira,Stephene Ocholla,Ind,Independent,IND,IND_NAM252_04,IND_NAM252_04
44,Migori,253,Rongo,Abuor,Paul,21,Orange Democratic Movement,ODM,ODM,21
44,Migori,253,Rongo,Omboga,Ochieng Michael,Ind,Independent,IND,IND_NAM253_01,IND_NAM253_01
44,Migori,254,Awendo,Awene,Fredrick Owino,Ind,Independent,IND,IND_NAM254_01,IND_NAM254_01
44,Migori,254,Awendo,Jonyo,Silas Otieno,72,Movement For Democracy And Growth,MDG,MDG,72
44,Migori,254,Awendo,Midodo,Peter Otieno,Ind,Independent,IND,IND_NAM254_02,IND_NAM254_02
44,Migori,254,Awendo,Oluoch,Iscar Atieno,Ind,Independent,IND,IND_NAM254_03,IND_NAM254_03
44,Migori,254,Awendo,Onyango,Kowich Philip,27,Jubilee Party,JP,JP,27
44,Migori,254,Awendo,Owino,John Walter,21,Orange Democratic Movement,ODM,ODM,21
44,Migori,254,Awendo,Siengo,Mbuya Paul,80,Usawa Kwa Wote Party,USAWA,USAWA,80
44,Migori,255,Suna East,Amimo,Samuel Odongo,Ind,Independent,IND,IND_NAM255_01,IND_NAM255_01
44,Migori,255,Suna East,Hassan,Bashir Mohamud,Ind,Independent,IND,IND_NAM255_02,IND_NAM255_02
44,Migori,255,Suna East,Junet,Mohamed Sheikh Nuh,21,Orange Democratic Movement,ODM,ODM,21
44,Migori,255,Suna East,Odhiambo,Elijah Ochieng,Ind,Independent,IND,IND_NAM255_03,IND_NAM255_03
44,Migori,255,Suna East,Odipo,Patrick Ochieng,72,Movement For Democracy And Growth,MDG,MDG,72
44,Migori,255,Suna East,Okumu,Elias Otieno,85,Democratic Action Party-Kenya,DAP-K,DAP-K,85
44,Migori,256,Suna West,Kajimba,Philip Alube,83,National Ordinary Peoples Empowerment Union,NOPEU,NOPEU,83
44,Migori,256,Suna West,Masara,Peter Francis,21,Orange Democratic Movement,ODM,ODM,21
44,Migori,256,Suna West,Ndiege,Joseph Obiero,Ind,Independent,IND,IND_NAM256_01,IND_NAM256_01
44,Migori,256,Suna West,Odoyo,Odhiambo Davehanis,34,Safina,SAFINA,SAFINA,34
44,Migori,256,Suna West,Ogongo,Valentine Dianga,Ind,Independent,IND,IND_NAM256_02,IND_NAM256_02
44,Migori,256,Suna West,Otieno,David Delly,27,Jubilee Party,JP,JP,27
44,Migori,257,Uriri,Kwaga,Jared Peter Odoyo Oluoch,Ind,Independent,IND,IND_NAM257_01,IND_NAM257_01
44,Migori,257,Uriri,Madegwa,David Henry,34,Safina,SAFINA,SAFINA,34
44,Migori,257,Uriri,Nyamita,Mark Ogolla,21,Orange Democratic Movement,ODM,ODM,21
44,Migori,258,Nyatike,Anyanga,Peter Edick Omondi,46,United Party Of Independent Alliance,UPIA,UPIA,46
44,Migori,258,Nyatike,Elias,Odhiambo,Ind,Independent,IND,IND_NAM258_01,IND_NAM258_01
44,Migori,258,Nyatike,Kajimba,Stephen Odhiambo,70,Green Congress Of Kenya,GCK,GCK,70
44,Migori,258,Nyatike,Odege,Tom Mboya,21,Orange Democratic Movement,ODM,ODM,21
44,Migori,258,Nyatike,Ogenga,Fredrick Kagosh,Ind,Independent,IND,IND_NAM258_02,IND_NAM258_02
44,Migori,259,Kuria West,Bosco,Magaiwa Elijah,80,Usawa Kwa Wote Party,USAWA,USAWA,80
44,Migori,259,Kuria West,Burure,James Ginono,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
44,Migori,259,Kuria West,Charles,Nyamohanga Nyangi,33,Kenya African National Union,KANU,KANU,33
44,Migori,259,Kuria West,Maroa,Wiliam Mwita Abed,21,Orange Democratic Movement,ODM,ODM,21
44,Migori,259,Kuria West,Masiaga,Moses Murimi,Ind,Independent,IND,IND_NAM259_01,IND_NAM259_01
44,Migori,259,Kuria West,Nyangi,Mwita Thomas,27,Jubilee Party,JP,JP,27
44,Migori,259,Kuria West,Robi,Mathias Nyamabe,15,United Democratic Alliance,UDA,UDA,15
44,Migori,260,Kuria East,Chacha,Stephen Marwa,81,United Progressive Alliance,UPA,UPA,81
44,Migori,260,Kuria East,Kemero,Maisori Marwa Kitayama,15,United Democratic Alliance,UDA,UDA,15
44,Migori,260,Kuria East,Maroa,Mwita Wilson Paul,21,Orange Democratic Movement,ODM,ODM,21
44,Migori,260,Kuria East,Mogaya,Makore Paul,27,Jubilee Party,JP,JP,27
44,Migori,260,Kuria East,Mwita,Makena Daniel,Ind,Independent,IND,IND_NAM260_01,IND_NAM260_01
45,Kisii,261,Bonchari,Atancha,Jeremiah,67,Maendeleo Chap Chap Party,MCCP,MCCP,67
45,Kisii,261,Bonchari,Mogaka,Charles Ndege,46,United Party Of Independent Alliance,UPIA,UPIA,46
45,Kisii,261,Bonchari,Okindo,Nyabayo Geoffrey,80,Usawa Kwa Wote Party,USAWA,USAWA,80
45,Kisii,261,Bonchari,Ombeta,Cliff Marube,15,United Democratic Alliance,UDA,UDA,15
45,Kisii,261,Bonchari,Onchoke,Charles Mamwacha,81,United Progressive Alliance,UPA,UPA,81
45,Kisii,261,Bonchari,Onkendi,Ondieki Jonah,21,Orange Democratic Movement,ODM,ODM,21
45,Kisii,261,Bonchari,Opore,Zebedeo John,27,Jubilee Party,JP,JP,27
45,Kisii,261,Bonchari,Oyugi,David Ogega,9,Kenya National Congress,KNC,KNC,9
45,Kisii,262,South Mugirango,Anyona,Job Moracha,79,United Green Movement,UGM,UGM,79
45,Kisii,262,South Mugirango,Apepo,Daniel Ombasa,81,United Progressive Alliance,UPA,UPA,81
45,Kisii,262,South Mugirango,Minyonga,Zablon Rashid,39,Peoples Democratic Party,PDP,PDP,39
45,Kisii,262,South Mugirango,Nyambati,Gilbert Atima,67,Maendeleo Chap Chap Party,MCCP,MCCP,67
45,Kisii,262,South Mugirango,Omaoro,Nyakweba Evans,84,National Reconstruction Alliance,NRA,NRA,84
45,Kisii,262,South Mugirango,Ombacho,Kepha Mogere,27,Jubilee Party,JP,JP,27
45,Kisii,262,South Mugirango,Omwoyo,Willis Gasami Kiriago,9,Kenya National Congress,KNC,KNC,9
45,Kisii,262,South Mugirango,Onyiego,Silvanus Osoro,15,United Democratic Alliance,UDA,UDA,15
45,Kisii,262,South Mugirango,Otwere,Ponti James,25,Progressive Party Of Kenya,PPOK,PPOK,25
45,Kisii,262,South Mugirango,Sonko,Dennis Makori,21,Orange Democratic Movement,ODM,ODM,21
45,Kisii,263,Bomachoge Borabu,Barongo,Nolfason Obadiah,21,Orange Democratic Movement,ODM,ODM,21
45,Kisii,263,Bomachoge Borabu,Bazu,James Omare Oino Man,29,National Rainbow Coalition,NARC,NARC,29
45,Kisii,263,Bomachoge Borabu,Echate,Duke Mainga Ondiba,15,United Democratic Alliance,UDA,UDA,15
45,Kisii,263,Bomachoge Borabu,Mekubo,Charles Mogusu,50,Muungano Party,MUUNGANO,MUUNGANO,50
45,Kisii,263,Bomachoge Borabu,Mesesi,Denis Ngongo,38,Peoples Empowerment Party,PEP,PEP,38
45,Kisii,263,Bomachoge Borabu,Mokua,Lameck Onyinkwa,39,Peoples Democratic Party,PDP,PDP,39
45,Kisii,263,Bomachoge Borabu,Moseti,Moffat Kengere,68,Democratic Congress,DC,DC,68
45,Kisii,263,Bomachoge Borabu,Nyamora,Edward Machuka,88,Tujibebe Wakenya Party,JIBEBE,JIBEBE,88
45,Kisii,263,Bomachoge Borabu,Nyanumba,Philip Machuki,81,United Progressive Alliance,UPA,UPA,81
45,Kisii,263,Bomachoge Borabu,Nyaundi,Albert Mbaka,Ind,Independent,IND,IND_NAM263_01,IND_NAM263_01
45,Kisii,263,Bomachoge Borabu,Ogutu,Zadoc Abel,27,Jubilee Party,JP,JP,27
45,Kisii,263,Bomachoge Borabu,Omuga,Geoffrey Moimbo,67,Maendeleo Chap Chap Party,MCCP,MCCP,67
45,Kisii,263,Bomachoge Borabu,Ontweka,Naftal Onderi,Ind,Independent,IND,IND_NAM263_02,IND_NAM263_02
45,Kisii,263,Bomachoge Borabu,Siambe,Christopher Amis,33,Kenya African National Union,KANU,KANU,33
45,Kisii,263,Bomachoge Borabu,Tinega,Zachary Okindo,62,Amani National Congress,ANC,ANC,62
45,Kisii,264,Bobasi,Ayonga,Florence Bosibori,83,National Ordinary Peoples Empowerment Union,NOPEU,NOPEU,83
45,Kisii,264,Bobasi,Luka,Mogoa Evans,Ind,Independent,IND,IND_NAM264_01,IND_NAM264_01
45,Kisii,264,Bobasi,Magoma,Abel Nyaanga,81,United Progressive Alliance,UPA,UPA,81
45,Kisii,264,Bobasi,Magoncho,Kefa Omori,Ind,Independent,IND,IND_NAM264_02,IND_NAM264_02
45,Kisii,264,Bobasi,Mangerere,Dominic Obanyi,88,Tujibebe Wakenya Party,JIBEBE,JIBEBE,88
45,Kisii,264,Bobasi,Manoti,Stephen Kengere,27,Jubilee Party,JP,JP,27
45,Kisii,264,Bobasi,Moranga,Douglas Ragira,80,Usawa Kwa Wote Party,USAWA,USAWA,80
45,Kisii,264,Bobasi,Nyangito,Shem Ogega,33,Kenya African National Union,KANU,KANU,33
45,Kisii,264,Bobasi,Nyangweso,Wilkins Michira,Ind,Independent,IND,IND_NAM264_03,IND_NAM264_03
45,Kisii,264,Bobasi,Obanyi,Henry,58,Republican Liberty Party,RLP,RLP,58
45,Kisii,264,Bobasi,Obiri,Innocent Momanyi,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
45,Kisii,264,Bobasi,Ochiengi,Hesborn Onchieku,Ind,Independent,IND,IND_NAM264_04,IND_NAM264_04
45,Kisii,264,Bobasi,Onchiri,Joseph Yobbys Joyah Ninoy,15,United Democratic Alliance,UDA,UDA,15
45,Kisii,264,Bobasi,Onuso,Davins Ngoge Okindo,21,Orange Democratic Movement,ODM,ODM,21
45,Kisii,264,Bobasi,Oyaro,Yobesh Onwong'a,Ind,Independent,IND,IND_NAM264_05,IND_NAM264_05
45,Kisii,265,Bomachoge Chache,Alfah,Miruka Ondieki,15,United Democratic Alliance,UDA,UDA,15
45,Kisii,265,Bomachoge Chache,Ayunga,Silas Omagwa,33,Kenya African National Union,KANU,KANU,33
45,Kisii,265,Bomachoge Chache,Matoke,Abdalla Nyagaka,19,Kenya Social Congress,KSC,KSC,19
45,Kisii,265,Bomachoge Chache,Mititi,Fredrick Mogere,Ind,Independent,IND,IND_NAM265_01,IND_NAM265_01
45,Kisii,265,Bomachoge Chache,Mogeni,Kepha,25,Progressive Party Of Kenya,PPOK,PPOK,25
45,Kisii,265,Bomachoge Chache,Momanyi,Peter Jim,12,Wiper Democratic Movement- Kenya,WDM,WDM,12
45,Kisii,265,Bomachoge Chache,Nyamweya,Kennedy Nyankieya,27,Jubilee Party,JP,JP,27
45,Kisii,265,Bomachoge Chache,Nyanchongi,Peterson Mauti,Ind,Independent,IND,IND_NAM265_02,IND_NAM265_02
45,Kisii,265,Bomachoge Chache,Obondi,Lugard Mogusu,81,United Progressive Alliance,UPA,UPA,81
45,Kisii,265,Bomachoge Chache,Ogari,Simon Nyaundi,21,Orange Democratic Movement,ODM,ODM,21
45,Kisii,265,Bomachoge Chache,Omanga,Job Nyangenya,9,Kenya National Congress,KNC,KNC,9
45,Kisii,265,Bomachoge Chache,Ombongi,Edgar Arori,58,Republican Liberty Party,RLP,RLP,58
45,Kisii,265,Bomachoge Chache,Omwange,Joseph Swanya,80,Usawa Kwa Wote Party,USAWA,USAWA,80
45,Kisii,265,Bomachoge Chache,Ontiri,Machana Mokua,40,The New Democrats,TND,TND,40
45,Kisii,265,Bomachoge Chache,Onwonga,Evans Ogari,Ind,Independent,IND,IND_NAM265_03,IND_NAM265_03
45,Kisii,266,Nyaribari Masaba,Chweya,Laban Matoke,Ind,Independent,IND,IND_NAM266_01,IND_NAM266_01
45,Kisii,266,Nyaribari Masaba,Gesuka,Joel Onsare,81,United Progressive Alliance,UPA,UPA,81
45,Kisii,266,Nyaribari Masaba,Mac' Botongore,Mac'botongore Nicholas,34,Safina,SAFINA,SAFINA,34
45,Kisii,266,Nyaribari Masaba,Manduku,Daniel Ogwoka,21,Orange Democratic Movement,ODM,ODM,21
45,Kisii,266,Nyaribari Masaba,Mironga,David Moibi,Ind,Independent,IND,IND_NAM266_02,IND_NAM266_02
